id,labels,uri,properties_json
AI508-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-M3,Module,https://dlu.example.org/ekg/module/ai508-m3,"{""code"": ""AI508-M3"", ""title"": ""LLMOps & Platform Engineering"", ""sequence"": 3, ""workloadHours"": 83.33333333333333}"
AI508-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai508-m3-mlo1,"{""statement"": ""Apply the key methods and artifacts of LLMOps & Platform Engineering (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai508-m3-mlo2,"{""statement"": ""Analyze the key methods and artifacts of LLMOps & Platform Engineering (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai508-m3-mlo3,"{""statement"": ""Evaluate the key methods and artifacts of LLMOps & Platform Engineering (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI508-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai508-m3-l1,"{""title"": ""LLMOps & Platform Engineering - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai508-m3-l2,"{""title"": ""LLMOps & Platform Engineering - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI508-A3,Assessment,https://dlu.example.org/ekg/assessment/ai508-a3,"{""code"": ""AI508-A3"", ""title"": ""LLMOps & Platform Engineering assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI508-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai508-a3-rubric,"{""title"": ""Rubric for AI508-A3"", ""version"": ""1.0""}"
AI508-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI508-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai508-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI508-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI508-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI508-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai508-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590,Course,https://dlu.example.org/ekg/course/ai590,"{""code"": ""AI590"", ""title"": ""AI Research Methods & Seminar"", ""ects"": 10, ""level"": ""graduate"", ""language"": ""en"", ""version"": ""1.0"", ""status"": ""demo""}"
AI590-CLO1,CLO,https://dlu.example.org/ekg/clo/ai590-clo1,"{""statement"": ""Create and apply core capabilities of AI Research Methods & Seminar (CLO 1)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-CLO2,CLO,https://dlu.example.org/ekg/clo/ai590-clo2,"{""statement"": ""Understand and apply core capabilities of AI Research Methods & Seminar (CLO 2)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-CLO3,CLO,https://dlu.example.org/ekg/clo/ai590-clo3,"{""statement"": ""Apply and apply core capabilities of AI Research Methods & Seminar (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-CLO4,CLO,https://dlu.example.org/ekg/clo/ai590-clo4,"{""statement"": ""Analyze and apply core capabilities of AI Research Methods & Seminar (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M1,Module,https://dlu.example.org/ekg/module/ai590-m1,"{""code"": ""AI590-M1"", ""title"": ""Research Design"", ""sequence"": 1, ""workloadHours"": 83.33333333333333}"
AI590-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai590-m1-mlo1,"{""statement"": ""Understand the key methods and artifacts of Research Design (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai590-m1-mlo2,"{""statement"": ""Apply the key methods and artifacts of Research Design (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai590-m1-mlo3,"{""statement"": ""Analyze the key methods and artifacts of Research Design (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai590-m1-l1,"{""title"": ""Research Design - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai590-m1-l2,"{""title"": ""Research Design - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-A1,Assessment,https://dlu.example.org/ekg/assessment/ai590-a1,"{""code"": ""AI590-A1"", ""title"": ""Research Design assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI590-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai590-a1-rubric,"{""title"": ""Rubric for AI590-A1"", ""version"": ""1.0""}"
AI590-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A1-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A1-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A1-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A1-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a1-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A1-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A1-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A1-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a1-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-M2,Module,https://dlu.example.org/ekg/module/ai590-m2,"{""code"": ""AI590-M2"", ""title"": ""Experimentation"", ""sequence"": 2, ""workloadHours"": 83.33333333333333}"
AI590-M2-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai590-m2-mlo1,"{""statement"": ""Apply the key methods and artifacts of Experimentation (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M2-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai590-m2-mlo2,"{""statement"": ""Analyze the key methods and artifacts of Experimentation (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M2-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai590-m2-mlo3,"{""statement"": ""Evaluate the key methods and artifacts of Experimentation (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M2-L1,Lesson,https://dlu.example.org/ekg/lesson/ai590-m2-l1,"{""title"": ""Experimentation - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-M2-L2,Lesson,https://dlu.example.org/ekg/lesson/ai590-m2-l2,"{""title"": ""Experimentation - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-A2,Assessment,https://dlu.example.org/ekg/assessment/ai590-a2,"{""code"": ""AI590-A2"", ""title"": ""Experimentation assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI590-A2-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai590-a2-rubric,"{""title"": ""Rubric for AI590-A2"", ""version"": ""1.0""}"
AI590-A2-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a2-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A2-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A2-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A2-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A2-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a2-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A2-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A2-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A2-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A2-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a2-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A2-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A2-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A2-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a2-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-M3,Module,https://dlu.example.org/ekg/module/ai590-m3,"{""code"": ""AI590-M3"", ""title"": ""Scientific Communication"", ""sequence"": 3, ""workloadHours"": 83.33333333333333}"
AI590-M3-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai590-m3-mlo1,"{""statement"": ""Analyze the key methods and artifacts of Scientific Communication (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M3-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai590-m3-mlo2,"{""statement"": ""Evaluate the key methods and artifacts of Scientific Communication (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M3-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai590-m3-mlo3,"{""statement"": ""Create the key methods and artifacts of Scientific Communication (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Create"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI590-M3-L1,Lesson,https://dlu.example.org/ekg/lesson/ai590-m3-l1,"{""title"": ""Scientific Communication - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-M3-L2,Lesson,https://dlu.example.org/ekg/lesson/ai590-m3-l2,"{""title"": ""Scientific Communication - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI590-A3,Assessment,https://dlu.example.org/ekg/assessment/ai590-a3,"{""code"": ""AI590-A3"", ""title"": ""Scientific Communication assessment"", ""assessmentType"": ""project"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI590-A3-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai590-a3-rubric,"{""title"": ""Rubric for AI590-A3"", ""version"": ""1.0""}"
AI590-A3-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a3-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A3-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A3-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A3-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A3-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a3-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A3-RUBRIC-C2-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c2-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A3-RUBRIC-C2-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c2-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A3-RUBRIC-C2-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c2-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI590-A3-RUBRIC-C3,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai590-a3-rubric-c3,"{""title"": ""Criterion 3"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI590-A3-RUBRIC-C3-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c3-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI590-A3-RUBRIC-C3-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c3-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI590-A3-RUBRIC-C3-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai590-a3-rubric-c3-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599,Course,https://dlu.example.org/ekg/course/ai599,"{""code"": ""AI599"", ""title"": ""Master Thesis / Capstone"", ""ects"": 30, ""level"": ""graduate"", ""language"": ""en"", ""version"": ""1.0"", ""status"": ""demo""}"
AI599-CLO1,CLO,https://dlu.example.org/ekg/clo/ai599-clo1,"{""statement"": ""Understand and apply core capabilities of Master Thesis / Capstone (CLO 1)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Understand"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-CLO2,CLO,https://dlu.example.org/ekg/clo/ai599-clo2,"{""statement"": ""Apply and apply core capabilities of Master Thesis / Capstone (CLO 2)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-CLO3,CLO,https://dlu.example.org/ekg/clo/ai599-clo3,"{""statement"": ""Analyze and apply core capabilities of Master Thesis / Capstone (CLO 3)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-CLO4,CLO,https://dlu.example.org/ekg/clo/ai599-clo4,"{""statement"": ""Evaluate and apply core capabilities of Master Thesis / Capstone (CLO 4)."", ""outcomeType"": ""CLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M1,Module,https://dlu.example.org/ekg/module/ai599-m1,"{""code"": ""AI599-M1"", ""title"": ""Problem Definition"", ""sequence"": 1, ""workloadHours"": 250.0}"
AI599-M1-MLO1,MLO,https://dlu.example.org/ekg/mlo/ai599-m1-mlo1,"{""statement"": ""Apply the key methods and artifacts of Problem Definition (MLO 1)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Apply"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M1-MLO2,MLO,https://dlu.example.org/ekg/mlo/ai599-m1-mlo2,"{""statement"": ""Analyze the key methods and artifacts of Problem Definition (MLO 2)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Analyze"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M1-MLO3,MLO,https://dlu.example.org/ekg/mlo/ai599-m1-mlo3,"{""statement"": ""Evaluate the key methods and artifacts of Problem Definition (MLO 3)."", ""outcomeType"": ""MLO"", ""bloomLevel"": ""Evaluate"", ""targetMastery"": 0.8, ""version"": ""1.0"", ""status"": ""demo""}"
AI599-M1-L1,Lesson,https://dlu.example.org/ekg/lesson/ai599-m1-l1,"{""title"": ""Problem Definition - Lesson 1"", ""sequence"": 1, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-M1-L2,Lesson,https://dlu.example.org/ekg/lesson/ai599-m1-l2,"{""title"": ""Problem Definition - Lesson 2"", ""sequence"": 2, ""durationMinutes"": 90, ""modality"": ""blended""}"
AI599-A1,Assessment,https://dlu.example.org/ekg/assessment/ai599-a1,"{""code"": ""AI599-A1"", ""title"": ""Problem Definition assessment"", ""assessmentType"": ""assignment"", ""weight"": 0.3, ""maxScore"": 100, ""summative"": true}"
AI599-A1-RUBRIC,Rubric,https://dlu.example.org/ekg/rubric/ai599-a1-rubric,"{""title"": ""Rubric for AI599-A1"", ""version"": ""1.0""}"
AI599-A1-RUBRIC-C1,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a1-rubric-c1,"{""title"": ""Criterion 1"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
AI599-A1-RUBRIC-C1-DEVELOPING,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c1-developing,"{""label"": ""Developing"", ""ordinal"": 1, ""minScore"": 0, ""maxScore"": 59, ""descriptor"": ""Developing performance""}"
AI599-A1-RUBRIC-C1-PROFICIENT,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c1-proficient,"{""label"": ""Proficient"", ""ordinal"": 2, ""minScore"": 60, ""maxScore"": 79, ""descriptor"": ""Proficient performance""}"
AI599-A1-RUBRIC-C1-ADVANCED,PerformanceLevel,https://dlu.example.org/ekg/performancelevel/ai599-a1-rubric-c1-advanced,"{""label"": ""Advanced"", ""ordinal"": 3, ""minScore"": 80, ""maxScore"": 100, ""descriptor"": ""Advanced performance""}"
AI599-A1-RUBRIC-C2,RubricCriterion,https://dlu.example.org/ekg/rubriccriterion/ai599-a1-rubric-c2,"{""title"": ""Criterion 2"", ""description"": ""Correctness, reasoning and implementation quality"", ""weight"": 0.33}"
